image_path,species_name,species_id,is_mimic,is_model
E:\DEEPLEARNING\butterfly_identification\eastern coma\079.jpg,Eastern Coma,13,0,0
E:\DEEPLEARNING\butterfly_identification\eastern coma\080.jpg,Eastern Coma,13,0,0
E:\DEEPLEARNING\butterfly_identification\eastern coma\081.jpg,Eastern Coma,13,0,0
E:\DEEPLEARNING\butterfly_identification\eastern coma\082.jpg,Eastern Coma,13,0,0
E:\DEEPLEARNING\butterfly_identification\eastern coma\083.jpg,Eastern Coma,13,0,0
E:\DEEPLEARNING\butterfly_identification\eastern coma\084.jpg,Eastern Coma,13,0,0
E:\DEEPLEARNING\butterfly_identification\eastern coma\085.jpg,Eastern Coma,13,0,0
E:\DEEPLEARNING\butterfly_identification\eastern coma\086.jpg,Eastern Coma,13,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\000.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\001.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\002.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\003.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\004.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\005.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\006.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\007.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\008.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\009.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\010.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\011.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\012.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\013.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\014.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\015.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\016.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\017.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\018.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\019.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\020.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\021.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\022.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\023.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\024.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\025.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\026.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\027.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\028.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\029.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\030.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\031.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\032.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\033.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\034.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\035.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\036.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\037.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\038.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\039.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\040.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\041.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\042.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\043.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\044.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\045.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\046.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\047.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\048.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\049.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\050.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\051.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\052.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\053.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\054.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\055.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\056.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\057.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\058.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\059.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\060.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\061.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\062.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\063.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\064.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\065.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\066.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\067.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\068.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\069.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\070.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\071.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\072.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\073.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\074.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\075.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\076.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\077.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\078.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\079.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\080.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\081.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\082.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\083.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\084.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\085.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\086.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\087.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\088.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\089.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\090.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\091.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\092.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\gold banded\093.jpg,Gold Banded,14,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\000.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\001.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\002.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\003.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\004.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\005.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\006.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\007.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\008.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\009.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\010.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\011.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\012.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\013.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\014.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\015.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\016.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\017.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\018.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\019.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\020.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\021.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\022.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\023.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\024.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\025.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\026.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\027.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\028.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\029.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\030.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\031.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\032.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\033.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\034.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\035.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\036.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\037.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\038.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\039.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\040.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\041.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\042.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\043.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\044.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\045.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\046.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\047.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\048.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\049.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\050.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\051.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\052.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\053.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\054.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\055.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\056.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\057.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\058.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\059.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\060.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\061.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\062.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\063.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\064.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\065.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\066.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\067.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\068.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\069.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\070.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\071.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\072.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\073.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\074.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\075.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\076.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\077.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\078.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\079.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\080.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\081.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\082.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\083.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\084.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\085.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\086.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\087.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\088.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\089.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\090.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\091.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\092.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\093.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\094.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\095.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\096.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\097.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\098.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\great eggfly\099.jpg,Great Eggfly,15,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\000.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\001.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\002.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\003.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\004.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\005.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\006.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\007.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\008.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\009.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\010.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\011.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\012.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\013.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\014.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\015.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\016.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\017.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\018.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\019.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\020.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\021.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\022.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\023.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\024.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\025.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\026.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\027.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\028.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\029.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\030.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\031.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\032.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\033.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\034.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\035.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\036.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\037.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\038.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\039.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\040.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\041.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\042.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\043.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\044.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\045.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\046.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\047.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\048.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\049.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\050.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\051.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\052.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\053.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\054.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\055.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\056.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\057.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\058.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\059.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\060.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\061.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\062.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\063.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\064.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\065.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\066.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\067.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\068.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\069.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\070.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\071.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\072.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\073.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\074.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\075.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\076.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\077.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\078.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\079.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\080.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\081.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\082.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\083.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\084.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\085.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\086.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\087.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\grey hairstreak\088.jpg,Grey Hairstreak,16,0,0
E:\DEEPLEARNING\butterfly_identification\indra swallow\000.jpg,Indra Swallow,19,0,0
E:\DEEPLEARNING\butterfly_identification\indra swallow\001.jpg,Indra Swallow,19,0,0
